TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          19, 3.42586119e-01, 2.22969620e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.79772313e-02, 1.48181792e-02, 3.42990998e-01, 0.00000000e+00, 1.53646994e+01, 1.25000000e+00, 0.00000000e+00, -1.69728201e+00, 4.94681758e-01, 5.59259879e-01, 3.68966654e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0514344500
          20, 3.42246336e-01, 2.22998400e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.76404980e-02, 1.48284687e-02, 3.42651359e-01, 0.00000000e+00, 1.53474795e+01, 1.25000000e+00, 0.00000000e+00, -1.74627548e+00, 4.55482880e-01, 5.13043704e-01, 3.63908787e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0540040833
          21, 3.41830126e-01, 2.22950394e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.73986244e-02, 1.48327489e-02, 3.42235144e-01, 0.00000000e+00, 1.53321158e+01, 1.25000000e+00, 0.00000000e+00, -1.79480823e+00, 4.10708229e-01, 4.64459702e-01, 3.58863780e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0565579333
          22, 3.41372639e-01, 2.22839953e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.72457882e-02, 1.48316874e-02, 3.41777524e-01, 0.00000000e+00, 1.53191847e+01, 1.25000000e+00, 0.00000000e+00, -1.84202432e+00, 3.58020792e-01, 4.10229139e-01, 3.53917006e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0590884500
          23, 3.40905043e-01, 2.22659520e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.71607518e-02, 1.48238489e-02, 3.41309646e-01, 0.00000000e+00, 1.53105982e+01, 1.25000000e+00, 0.00000000e+00, -1.88778525e+00, 2.99429275e-01, 3.50070503e-01, 3.49107895e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0616558500
          24, 3.40445116e-01, 2.22407515e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.71203115e-02, 1.48086878e-02, 3.40849279e-01, 0.00000000e+00, 1.53072667e+01, 1.25000000e+00, 0.00000000e+00, -1.93206629e+00, 2.37713044e-01, 2.86150687e-01, 3.44464935e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0642115000
          25, 3.40002856e-01, 2.22091519e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.71018579e-02, 1.47867435e-02, 3.40406434e-01, 0.00000000e+00, 1.53091328e+01, 1.25000000e+00, 0.00000000e+00, -1.97520776e+00, 1.76846232e-01, 2.21913623e-01, 3.39940368e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0667972000
          26, 3.39579853e-01, 2.21732007e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.70879073e-02, 1.47600286e-02, 3.39982748e-01, 0.00000000e+00, 1.53148775e+01, 1.25000000e+00, 0.00000000e+00, -2.01762697e+00, 1.20923112e-01, 1.60493661e-01, 3.35482795e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0694007833
          27, 3.39176246e-01, 2.21351332e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.70648770e-02, 1.47307748e-02, 3.39578407e-01, 0.00000000e+00, 1.53229819e+01, 1.25000000e+00, 0.00000000e+00, -2.05980203e+00, 7.18052493e-02, 1.03355233e-01, 3.31067086e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0719655833
          28, 3.38789943e-01, 2.20969168e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.70237932e-02, 1.47009947e-02, 3.39191362e-01, 0.00000000e+00, 1.53320006e+01, 1.25000000e+00, 0.00000000e+00, -2.10242216e+00, 2.83037697e-02, 4.99049883e-02, 3.26646914e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0745252500
          29, 3.38417790e-01, 2.20603518e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.69605689e-02, 1.46725569e-02, 3.38818499e-01, 0.00000000e+00, 1.53405436e+01, 1.25000000e+00, 0.00000000e+00, -2.14582001e+00, -1.24909038e-02, -1.63711256e-03, 3.22203641e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0770990833
          30, 3.38054452e-01, 2.20267280e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.68753093e-02, 1.46468672e-02, 3.38454514e-01, 0.00000000e+00, 1.53474657e+01, 1.25000000e+00, 0.00000000e+00, -2.18994428e+00, -5.34688255e-02, -5.31577671e-02, 3.17748445e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0796747333
          31, 3.37695011e-01, 2.19967751e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.67723376e-02, 1.46247626e-02, 3.38094506e-01, 0.00000000e+00, 1.53520236e+01, 1.25000000e+00, 0.00000000e+00, -2.23445626e+00, -9.62111234e-02, -1.05631450e-01, 3.13310032e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0822220667
          32, 3.37336906e-01, 2.19708852e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.66575122e-02, 1.46066909e-02, 3.37735921e-01, 0.00000000e+00, 1.53538150e+01, 1.25000000e+00, 0.00000000e+00, -2.27874094e+00, -1.40645590e-01, -1.58876026e-01, 3.08936520e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0848412667
          33, 3.36976512e-01, 2.19486387e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.65350370e-02, 1.45923117e-02, 3.37375127e-01, 0.00000000e+00, 1.53529572e+01, 1.25000000e+00, 0.00000000e+00, -2.32215649e+00, -1.85935587e-01, -2.12227468e-01, 3.04681982e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0874237667
          34, 3.36612535e-01, 2.19292018e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.64075897e-02, 1.45808195e-02, 3.37010813e-01, 0.00000000e+00, 1.53499675e+01, 1.25000000e+00, 0.00000000e+00, -2.36399757e+00, -2.31176068e-01, -2.64886786e-01, 3.00606679e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0899880333
          35, 3.36244698e-01, 2.19119112e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.62780956e-02, 1.45715574e-02, 3.36642687e-01, 0.00000000e+00, 1.53452930e+01, 1.25000000e+00, 0.00000000e+00, -2.40364462e+00, -2.75611540e-01, -3.15769493e-01, 2.96750625e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0925409333
          36, 3.35873710e-01, 2.18960970e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.61494381e-02, 1.45638399e-02, 3.36271442e-01, 0.00000000e+00, 1.53394329e+01, 1.25000000e+00, 0.00000000e+00, -2.44057194e+00, -3.18810891e-01, -3.64241980e-01, 2.93150239e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0951032000
          37, 3.35502806e-01, 2.18808605e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.60236522e-02, 1.45566984e-02, 3.35900293e-01, 0.00000000e+00, 1.53331632e+01, 1.25000000e+00, 0.00000000e+00, -2.47454364e+00, -3.60857704e-01, -4.10665448e-01, 2.89813665e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.0976844833
          38, 3.35134027e-01, 2.18653742e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.59025085e-02, 1.45492606e-02, 3.35531265e-01, 0.00000000e+00, 1.53271572e+01, 1.25000000e+00, 0.00000000e+00, -2.50586683e+00, -4.02102544e-01, -4.55534120e-01, 2.86688017e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1002407833
          39, 3.34772164e-01, 2.18491982e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.57874509e-02, 1.45409824e-02, 3.35169135e-01, 0.00000000e+00, 1.53219427e+01, 1.25000000e+00, 0.00000000e+00, -2.53484285e+00, -4.42877395e-01, -4.99169266e-01, 2.83749804e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1028401000
          40, 3.34421612e-01, 2.18320530e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.56792890e-02, 1.45314885e-02, 3.34818293e-01, 0.00000000e+00, 1.53179187e+01, 1.25000000e+00, 0.00000000e+00, -2.56209502e+00, -4.83385955e-01, -5.41951205e-01, 2.80938203e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1054045333
          41, 3.34085594e-01, 2.18138602e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.55783984e-02, 1.45206303e-02, 3.34481957e-01, 0.00000000e+00, 1.53152899e+01, 1.25000000e+00, 0.00000000e+00, -2.58805060e+00, -5.23394609e-01, -5.84286556e-01, 2.78222414e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1079812833
          42, 3.33766191e-01, 2.17947673e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.54849549e-02, 1.45085097e-02, 3.34162214e-01, 0.00000000e+00, 1.53140515e+01, 1.25000000e+00, 0.00000000e+00, -2.61294551e+00, -5.62703895e-01, -6.26143823e-01, 2.75598304e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1105420333
          43, 3.33464305e-01, 2.17750114e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.53987298e-02, 1.44953441e-02, 3.33859969e-01, 0.00000000e+00, 1.53140817e+01, 1.25000000e+00, 0.00000000e+00, -2.63708387e+00, -6.01235139e-01, -6.67105909e-01, 2.73050676e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1131022500
          44, 3.33179771e-01, 2.17550097e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.53190188e-02, 1.44815542e-02, 3.33575066e-01, 0.00000000e+00, 1.53150827e+01, 1.25000000e+00, 0.00000000e+00, -2.66062767e+00, -6.39003474e-01, -7.06430019e-01, 2.70579299e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1156631667
          45, 3.32911732e-01, 2.17351269e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.52454456e-02, 1.44675233e-02, 3.33306657e-01, 0.00000000e+00, 1.53167605e+01, 1.25000000e+00, 0.00000000e+00, -2.68328596e+00, -6.75815412e-01, -7.43479576e-01, 2.68233544e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1182422500
          46, 3.32659677e-01, 2.17156045e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.51782722e-02, 1.44535041e-02, 3.33054237e-01, 0.00000000e+00, 1.53189232e+01, 1.25000000e+00, 0.00000000e+00, -2.70491578e+00, -7.11411407e-01, -7.77843070e-01, 2.66019581e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1208396333
          47, 3.32423254e-01, 2.16966200e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.51177622e-02, 1.44396817e-02, 3.32817456e-01, 0.00000000e+00, 1.53214304e+01, 1.25000000e+00, 0.00000000e+00, -2.72547962e+00, -7.45639440e-01, -8.09069634e-01, 2.63934024e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1233894333
          48, 3.32201950e-01, 2.16783498e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.50638972e-02, 1.44262436e-02, 3.32595806e-01, 0.00000000e+00, 1.53241346e+01, 1.25000000e+00, 0.00000000e+00, -2.74515980e+00, -7.78314205e-01, -8.37455040e-01, 2.61949839e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1259471333
          49, 3.31994679e-01, 2.16609215e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.50158251e-02, 1.44133411e-02, 3.32388204e-01, 0.00000000e+00, 1.53268954e+01, 1.25000000e+00, 0.00000000e+00, -2.76403234e+00, -8.08961607e-01, -8.63614830e-01, 2.60057989e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1285274000
          50, 3.31799706e-01, 2.16444266e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.49721075e-02, 1.44011034e-02, 3.32192917e-01, 0.00000000e+00, 1.53295678e+01, 1.25000000e+00, 0.00000000e+00, -2.78221749e+00, -8.37199249e-01, -8.88036515e-01, 2.58236384e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1310862333
          51, 3.31614951e-01, 2.16289535e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.49313548e-02, 1.43896643e-02, 3.32007869e-01, 0.00000000e+00, 1.53319924e+01, 1.25000000e+00, 0.00000000e+00, -2.79983333e+00, -8.62760040e-01, -9.11053511e-01, 2.56464007e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1336540667
          52, 3.31438205e-01, 2.16145058e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.48922864e-02, 1.43790757e-02, 3.31830850e-01, 0.00000000e+00, 1.53340636e+01, 1.25000000e+00, 0.00000000e+00, -2.81702435e+00, -8.85440439e-01, -9.33293345e-01, 2.54721374e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1362567000
          53, 3.31267430e-01, 2.16010196e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.48538257e-02, 1.43693183e-02, 3.31659821e-01, 0.00000000e+00, 1.53357312e+01, 1.25000000e+00, 0.00000000e+00, -2.83399250e+00, -9.05178845e-01, -9.55204950e-01, 2.52983960e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1388053500
          54, 3.31100923e-01, 2.15884138e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.48150624e-02, 1.43603478e-02, 3.31493079e-01, 0.00000000e+00, 1.53369732e+01, 1.25000000e+00, 0.00000000e+00, -2.85090120e+00, -9.22253798e-01, -9.76978973e-01, 2.51232151e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1413635333
          55, 3.30937201e-01, 2.15766326e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.47751956e-02, 1.43521410e-02, 3.31329138e-01, 0.00000000e+00, 1.53377595e+01, 1.25000000e+00, 0.00000000e+00, -2.86796775e+00, -9.37280646e-01, -9.98515999e-01, 2.49445203e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1439258500
          56, 3.30775191e-01, 2.15655751e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.47338704e-02, 1.43446203e-02, 3.31166926e-01, 0.00000000e+00, 1.53381113e+01, 1.25000000e+00, 0.00000000e+00, -2.88535108e+00, -9.51034660e-01, -1.01957537e+00, 2.47612979e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1464829667
          57, 3.30614186e-01, 2.15551703e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.46909302e-02, 1.43377303e-02, 3.31005733e-01, 0.00000000e+00, 1.53380457e+01, 1.25000000e+00, 0.00000000e+00, -2.90325754e+00, -9.64303574e-01, -1.03997069e+00, 2.45718028e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1490468500
          58, 3.30453993e-01, 2.15453593e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.46465985e-02, 1.43314163e-02, 3.30845363e-01, 0.00000000e+00, 1.53375949e+01, 1.25000000e+00, 0.00000000e+00, -2.92179320e+00, -9.77859209e-01, -1.05938178e+00, 2.43759490e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1516024667
          59, 3.30294831e-01, 2.15360918e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.46014851e-02, 1.43256231e-02, 3.30686037e-01, 0.00000000e+00, 1.53368045e+01, 1.25000000e+00, 0.00000000e+00, -2.94087797e+00, -9.92151318e-01, -1.07776668e+00, 2.41760834e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1542070000
          60, 3.30137024e-01, 2.15272651e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.45556839e-02, 1.43202410e-02, 3.30528075e-01, 0.00000000e+00, 1.53357625e+01, 1.25000000e+00, 0.00000000e+00, -2.96050782e+00, -1.00712490e+00, -1.09489867e+00, 2.39732363e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1567668500
          61, 3.29980991e-01, 2.15188075e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.45096329e-02, 1.43151892e-02, 3.30371895e-01, 0.00000000e+00, 1.53345389e+01, 1.25000000e+00, 0.00000000e+00, -2.98071205e+00, -1.02320907e+00, -1.11094890e+00, 2.37667274e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1593621667
          62, 3.29827429e-01, 2.15107093e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.44639149e-02, 1.43104429e-02, 3.30218193e-01, 0.00000000e+00, 1.53331731e+01, 1.25000000e+00, 0.00000000e+00, -3.00133149e+00, -1.04060920e+00, -1.12632364e+00, 2.35582442e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1619246000
          63, 3.29677112e-01, 2.15029626e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.44191274e-02, 1.43059772e-02, 3.30067743e-01, 0.00000000e+00, 1.53317066e+01, 1.25000000e+00, 0.00000000e+00, -3.02219273e+00, -1.05913773e+00, -1.14134922e+00, 2.33500309e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1644859500
          64, 3.29530842e-01, 2.14955413e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.43758080e-02, 1.43017485e-02, 3.29921346e-01, 0.00000000e+00, 1.53301951e+01, 1.25000000e+00, 0.00000000e+00, -3.04306650e+00, -1.07846775e+00, -1.15618441e+00, 2.31445492e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1670668167
          65, 3.29389333e-01, 2.14884164e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.43343389e-02, 1.42977123e-02, 3.29779715e-01, 0.00000000e+00, 1.53286928e+01, 1.25000000e+00, 0.00000000e+00, -3.06374642e+00, -1.09836560e+00, -1.17096783e+00, 2.29434223e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1696267500
          66, 3.29253118e-01, 2.14815766e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.42948877e-02, 1.42938456e-02, 3.29643383e-01, 0.00000000e+00, 1.53272325e+01, 1.25000000e+00, 0.00000000e+00, -3.08399510e+00, -1.11859968e+00, -1.18596480e+00, 2.27484615e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1722063000
          67, 3.29122570e-01, 2.14750011e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.42575791e-02, 1.42901196e-02, 3.29512723e-01, 0.00000000e+00, 1.53258465e+01, 1.25000000e+00, 0.00000000e+00, -3.10369104e+00, -1.13899237e+00, -1.20133145e+00, 2.25596247e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1747768333
          68, 3.28997940e-01, 2.14686601e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.42225024e-02, 1.42864989e-02, 3.29387984e-01, 0.00000000e+00, 1.53245679e+01, 1.25000000e+00, 0.00000000e+00, -3.12276690e+00, -1.15931170e+00, -1.21720336e+00, 2.23762484e+00, 0.00000000e+00, 5.0000000000, 4.0000000000, 0.1773663000
